Product Name, Customer Name, Rating, Comment 
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,Rishav Raj Pradhan,5, First of all thanks to Flipkart for a faster delivery, it was under 2days. You guys are awesome. The laptop is so much slik looking and classy. It is so much premium looking. The display is great and the performance is even faster. I am a student, doing my bachelor's, so for student work it is more faster than required. I just loved the laptop. But for gaming I don't know, because I can't play games that much. Boot time is less than 6 second.READ MORE 
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,Soumyajit Sarkar,4, I got the laptop at 35434 with offers. At this price , this product is one the best in the beginners' segment.Pros:1. I was using a i3 6th gen with 4gb ram and 1tb hdd. this laptop is way faster than the previous one.2. Performance is smooth during normal usage3. The display is good though its a TN, you can find a IPS version which couple of thousands expensive than this one.4. It's compact and lightweight5. Ram is expandable6. privacy shutter feature is nice :)7. Best speakers in t...READ MORE 
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,SHANKER VASUDEVAN,5, One of the best student laptop money can buy, been using it for over a month now. It's fast and responsive and does not have heat issues.READ MORE 
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,Shyam Yadav,5, Model - Lenovo IdeaPad 3.This is a very good laptop which is very good for students, in this I get 8 gb ram and 512 gb ssd memory of windows 11 generation. It also gets a 65W fast charger with 45wh battery which gets full in about 1 to 1.5 hours, And there is a battery backup of above 5 hours. It easily plays 4k videos without any lag. 2 speakers are given which supports Dolby Atmos. The laptop does not get too hot even after playing 3 gb of asphalt games, that's right. It has 2 USB, 1 ...READ MORE 
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,Akash Ak,4, Good Laptop from lenovo. Design and the finish of the product is great u will feel premium whenever u use laptop. No question about speed, Windows 11 is good, speakers is not loud enough. Previously i ordered Asus but that laptop have keyboard issues. Hence this time i ordered Lenovo and so far I am happy with the product. If u r not looking for gaming then this laptop will fulfill ur daily needs.READ MORE 
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,AMOL KALANGUTKAR,5, Just got this delivered within 2 days... Flipkart experience is very good, even packaging was upto mark...Talking about the laptop, it's has got the necessary stuff such as windows 11, MS office 2021... Display also is good for this price point... Even the speaker has a very good sound...Fast charging is an added advantage... It has got a flap for the front cam, so that when in no use u can close the flap of the front camera...Not suitable if you r looking for heavy multy tasking and all...READ MORE 
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,Sunil  Ghodke,5, A very good product for a given price. It's more than sufficient for daily use home and office purpose. Slim light weight with incredibly fast operations.READ MORE 
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,Paurnima Thakur,5, It is good for student and business process. Very light and slim laptop. I really like it. I received at 35940. Which is affordable for everyone's.READ MORE 
Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82H801L7IN | 82H802FJIN | 82H802...,Flipkart Customer,5, Awesome specifications and reasonable price.. Slim and well designed.. Built quality is awesomeREAD MORE 
